"index"	"Unnamed: 0"	"Unnamed: 1"	"Unnamed: 2"	"区分"	"入札公告（現在募集中）"	"備考"	"落札情報（過去）"	"備考.1"
1311	"地方防衛局"	"南関東防衛局"					"https://tinyurl.com/2c37qkow"	"（R5)随意契約（物品役務）7月分：PDF"
1312	"地方防衛局"	"南関東防衛局"					"記載なし"	"（R5)随意契約（物品役務）6月分：PDF"
1313	"地方防衛局"	"南関東防衛局"					"記載なし"	"（R5)随意契約（物品役務）5月分：PDF"
1314	"地方防衛局"	"南関東防衛局"					"https://tinyurl.com/2ajpjnry"	"（R5)随意契約（物品役務）4月分：PDF"
1315	"地方防衛局"	"南関東防衛局"					"https://tinyurl.com/28shw4pa"	"（R4)随意契約（物品役務）3月分：PDF"
1316	"地方防衛局"	"南関東防衛局"					"記載なし"	"（R4)随意契約（物品役務）2月分：PDF"
1317	"地方防衛局"	"南関東防衛局"					"記載なし"	"（R4)随意契約（物品役務）1月分：PDF"
1318	"地方防衛局"	"南関東防衛局"					"記載なし"	"（R4)随意契約（物品役務）12月分：PDF"
1319	"地方防衛局"	"南関東防衛局"					"記載なし"	"（R4)随意契約（物品役務）11月分：PDF"
1320	"地方防衛局"	"南関東防衛局"					"記載なし"	"（R4)随意契約（物品役務）10月分：PDF"
1321	"地方防衛局"	"南関東防衛局"					"https://tinyurl.com/24ep3n9e"	"（R4)随意契約（物品役務）9月分：PDF"
1322	"地方防衛局"	"南関東防衛局"					"記載なし"	"（R4)随意契約（物品役務）8月分：PDF"
1323	"地方防衛局"	"南関東防衛局"					"https://tinyurl.com/22ktrmxo"	"（R4)随意契約（物品役務）7月分：PDF"
1324	"地方防衛局"	"南関東防衛局"					"記載なし"	"（R4)随意契約（物品役務）6月分：PDF"
1325	"地方防衛局"	"南関東防衛局"					"記載なし"	"（R4)随意契約（物品役務）5月分：PDF"
1326	"地方防衛局"	"南関東防衛局"					"https://tinyurl.com/2543h9vn"	"（R4)随意契約（物品役務）4月分：PDF"
1327	"地方防衛局"	"南関東防衛局"					"https://tinyurl.com/2y72v3fy"	"（R3)随意契約（物品役務）3月分：PDF"
1328	"地方防衛局"	"南関東防衛局"					"https://tinyurl.com/248cxdov"	"（R4)随意契約（物品役務）2月分：PDF"
1329	"地方防衛局"	"南関東防衛局"					"記載なし"	"（R4)随意契約（物品役務）1月分：PDF"
1330	"地方防衛局"	"南関東防衛局"					"記載なし"	"（R3)随意契約（物品役務）12月分：PDF"
1331	"地方防衛局"	"南関東防衛局"					"記載なし"	"（R3)随意契約（物品役務）11月分：PDF"
1332	"地方防衛局"	"南関東防衛局"					"記載なし"	"（R3)随意契約（物品役務）10月分：PDF"
1333	"地方防衛局"	"南関東防衛局"					"記載なし"	"（R3)随意契約（物品役務）9月分：PDF"
1334	"地方防衛局"	"南関東防衛局"					"https://tinyurl.com/2bkkzyk2"	"（R3)随意契約（物品役務）8月分：PDF"
1335	"地方防衛局"	"南関東防衛局"					"記載なし"	"（R3)随意契約（物品役務）7月分：PDF"
1336	"地方防衛局"	"南関東防衛局"					"記載なし"	"（R3)随意契約（物品役務）6月分：PDF"
1337	"地方防衛局"	"南関東防衛局"					"記載なし"	"（R3)随意契約（物品役務）5月分：PDF"
1338	"地方防衛局"	"南関東防衛局"					"記載なし"	"（R3)随意契約（物品役務）4月分：PDF"
1339	"地方防衛局"	"南関東防衛局"					"https://tinyurl.com/2ya9mks2"	"（R2)随意契約（物品役務）3月分：PDF"
1340	"地方防衛局"	"南関東防衛局"					"記載なし"	"（R2)随意契約（物品役務）2月分：PDF"
1341	"地方防衛局"	"南関東防衛局"					"https://tinyurl.com/22qe9d7l"	"（R2)随意契約（物品役務）1月分：PDF"
1342	"地方防衛局"	"南関東防衛局"					"https://tinyurl.com/24fh5ntv"	"（R2)随意契約（物品役務）12月分：PDF"
1343	"地方防衛局"	"南関東防衛局"					"記載なし"	"（R2)随意契約（物品役務）11月分：PDF"
1344	"地方防衛局"	"南関東防衛局"					"記載なし"	"（R2)随意契約（物品役務）10月分：PDF"
1345	"地方防衛局"	"南関東防衛局"					"記載なし"	"（R2)随意契約（物品役務）9月分：PDF"
1346	"地方防衛局"	"南関東防衛局"					"https://tinyurl.com/2xq3y82k"	"（R2)随意契約（物品役務）8月分：PDF"
1347	"地方防衛局"	"南関東防衛局"					"https://tinyurl.com/25gzw6xf"	"（R2)随意契約（物品役務）7月分：PDF"
1348	"地方防衛局"	"南関東防衛局"					"記載なし"	"（R2)随意契約（物品役務）6月分：PDF"
1349	"地方防衛局"	"南関東防衛局"					"記載なし"	"（R2)随意契約（物品役務）5月分：PDF"
1350	"地方防衛局"	"南関東防衛局"					"記載なし"	"（R2)随意契約（物品役務）4月分：PDF"
1351	"地方防衛局"	"近畿中部防衛局"		"（R6）工事（一般競争）"	"https://tinyurl.com/2afkvp6y"		"https://tinyurl.com/2cxxxea8"	"（R6)工事"
1352	"地方防衛局"	"近畿中部防衛局"		"（R6）業務（一般競争）"	"https://tinyurl.com/28cgnpj5"		"https://tinyurl.com/257q8bvk"	"（R6)業務"
1353	"地方防衛局"	"近畿中部防衛局"		"（R6）業務（企画競争）"	"https://tinyurl.com/23z4jx2u"		"https://tinyurl.com/2c6zjpsw"	"（R5)工事"
1354	"地方防衛局"	"近畿中部防衛局"		"（R6）業務（公募型プロポーザル）"	"https://tinyurl.com/228yqgh6"		"https://tinyurl.com/2c9t7svo"	"（R5)業務"
1355	"地方防衛局"	"近畿中部防衛局"		"（R5）工事（一般競争）"	"https://tinyurl.com/25rrdb8h"		"https://tinyurl.com/2yse49f5"	"（R4)工事"
1356	"地方防衛局"	"近畿中部防衛局"		"（R5）業務（一般競争）"	"https://tinyurl.com/2yg5cw9y"		"https://tinyurl.com/26mkvwm7"	"（R4)業務"
1357	"地方防衛局"	"近畿中部防衛局"		"（R5）業務（公募型プロポーザル）"	"https://tinyurl.com/2yfzvyuc"		"https://tinyurl.com/22q7v64x"	"（R3)工事"
1358	"地方防衛局"	"近畿中部防衛局"		"（R6)物品購入、売払い、その他役務"	"https://tinyurl.com/2bo7zopv"		"https://tinyurl.com/24qq8pa9"	"（R3)業務"
1359	"地方防衛局"	"近畿中部防衛局"		"オープンカウンター：記載なし"	"https://tinyurl.com/2d2kof6c"		"https://tinyurl.com/29m6tg3n"	"（R2)工事"
1360	"地方防衛局"	"近畿中部防衛局"					"https://tinyurl.com/2498zlhv"	"（R2)業務"
1361	"地方防衛局"	"近畿中部防衛局"		"排除措置：合同会社宏心（現　合同会社日晟）"	"https://tinyurl.com/2bnognvs"			
1362	"地方防衛局"	"近畿中部防衛局"		"排除措置：（株）紫微設計"	"https://tinyurl.com/287ojx8q"		"https://tinyurl.com/27mo3glf"	"（R6)オープンカウンター"
1363	"地方防衛局"	"近畿中部防衛局"		"排除措置：明和建設興業（株）"	"https://tinyurl.com/25guppg7"		"https://tinyurl.com/24nph3em"	"（R5)オープンカウンター"
1364	"地方防衛局"	"近畿中部防衛局"					"https://tinyurl.com/28t4ojny"	"（R4)オープンカウンター"
1365	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R6)株式会社金山組"	"https://tinyurl.com/28neljjk"	"PDF"		
1366	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R6)株式会社半澤組"	"https://tinyurl.com/2bwmpdky"	"PDF"		
1367	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R6)株式会社サンキ"	"https://tinyurl.com/2akwv78g"	"PDF"	"https://tinyurl.com/28vw6o6h"	"（R5)低入札価格調査（企画部）：岐阜(６)既設建物解体工事：PDF"
1368	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R6)久富電設株式会社"	"https://tinyurl.com/22txdvhw"	"PDF"	"https://tinyurl.com/28x6m27f"	"（R6)低入札価格調査（調達部）：宇治(６)庁舎新設等建築設計：PDF"
1369	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R6)株式会社リ・コート"	"https://tinyurl.com/24vcslza"	"PDF"	"https://tinyurl.com/23pxjsju"	"（R6)低入札価格調査（調達部）：小松(６)土質調査：PDF"
1370	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R6)株式会社堀組"	"https://tinyurl.com/2b447fro"	"PDF"	"https://tinyurl.com/28glzfc2"	"（R6)低入札価格調査（調達部）：千僧外(６)測量等調査：PDF"
1371	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R6)株式会社淺川組"	"https://tinyurl.com/28m63786"	"PDF"	"https://tinyurl.com/2xtlgb96"	"（R6)低入札価格調査（調達部）： 宇治外(６)測量等調査：PDF"
1372	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R6)日管株式会社"	"https://tinyurl.com/22wkqxa2"	"PDF"	"https://tinyurl.com/29jb9q4e"	"（R6)低入札価格調査（調達部）：今津外(６)測量等調査：PDF"
1373	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R6)京都土木株式会社"	"https://tinyurl.com/2ykqwgwt"	"PDF"	"https://tinyurl.com/2bh2plvh"	"（R5)低入札価格調査（調達部）：大久保(５)空調改修機械その他工事：PDF"
1374	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R6)株式会社押田建築設計事務所"	"https://tinyurl.com/2az3tzmo"	"PDF"	"https://tinyurl.com/28lzc2bk"	"（R5)低入札価格調査（調達部）：姫路外(５)天井改修建築工事：PDF"
1375	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R6)北造園株式会社"	"https://tinyurl.com/2aoz3arx"	"PDF"	"https://tinyurl.com/2c56h25d"	"（R5)低入札価格調査（調達部）：守山(５)空調改修機械工事：PDF"
1376	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R6)株式会社清水"	"https://tinyurl.com/2bzxmbvv"	"PDF"	"https://tinyurl.com/23t3t46z"	"（R5)低入札価格調査（調達部）：大津(５)隊庁舎新設電気その他工事：PDF"
1377	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R5)小川電気工事株式会社"	"https://tinyurl.com/25gr9t5y"	"PDF"	"https://tinyurl.com/2y5o7ogf"	"（R5)低入札価格調査（調達部）：舞鶴(５)宿舎改修建築その他工事：PDF"
1378	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R5)蜂谷工業株式会社"	"https://tinyurl.com/279zeeff"	"PDF"	"https://tinyurl.com/22bok5bj"	"（R5)低入札価格調査（調達部）：輪島(５)測量等調査：PDF"
1379	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R5)株式会社山岡組"	"https://tinyurl.com/2ajpcm4w"	"PDF"	"https://tinyurl.com/2xoomo9l"	"（R5)低入札価格調査（調達部）：伊丹外(５)宿舎測量調査：PDF"
1380	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R5)株式会社西脇産業"	"https://tinyurl.com/299fhozx"	"PDF"	"https://tinyurl.com/28bakxay"	"（R4)低入札価格調査（調達部）：舞鶴(４補)測量等調査：PDF"
1381	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R5)株式会社久米設計"	"https://tinyurl.com/2daj5tuz"	"PDF"	"https://tinyurl.com/27yxp2n2"	"（R4)低入札価格調査（調達部）：舞鶴(４補)既設建物解体工事：PDF"
1382	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R5)新陽工業株式会社"	"https://tinyurl.com/2xhdyed2"	"PDF"	"https://tinyurl.com/23xeqfu4"	"（R4)低入札価格調査（調達部）：小松(４補)測量等調査：PDF"
1383	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R5)株式会社駒場工務店"	"https://tinyurl.com/2y7atvex"	"PDF"	"https://tinyurl.com/2dargwn3"	"（R4)低入札価格調査（調達部）：岐阜外(４補)空調改修機械その他工事：PDF"
1384	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R5)株式会社松本組"	"https://tinyurl.com/24bvv447"	"PDF"	"https://tinyurl.com/2czapc78"	"（R4)低入札価格調査（調達部）：小松(4)外柵整備土木工事：PDF"
1385	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R5)株式会社南洋開発ホールディングス"	"https://tinyurl.com/28uehozd"	"PDF"	"https://tinyurl.com/22qchu6v"	"（R4)低入札価格調査（調達部）：八尾(4)仮設建物設置工事：PDF"
1386	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R5)株式会社駒場工務店"	"https://tinyurl.com/2aehvuk2"	"PDF"	"https://tinyurl.com/2a6a6xyr"	"（R4)低入札価格調査（調達部）：小牧(4)保管施設新設土木その他工事：PDF"
1387	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R5)木津川道路株式会社"	"https://tinyurl.com/22b8aflp"	"PDF"	"https://tinyurl.com/22zxmaog"	"（R4)低入札価格調査（調達部）：高蔵寺外(4)給水施設新設等測量調査：PDF"
1388	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R5)西武建設株式会社"	"https://tinyurl.com/28f5z644"	"PDF"	"https://tinyurl.com/29ac8zw3"	"（R4)低入札価格調査（調達部）：八尾外(4)格納庫新設等土質調査：PDF"
1389	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R5)株式会社ひさ野"	"https://tinyurl.com/24ja6v5h"	"PDF"	"https://tinyurl.com/25d7fpqy"	"（R4)低入札価格調査（調達部）： 舞鶴(4)既設建物解体工事：PDF"
1390	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R5)木津川道路株式会社"	"https://tinyurl.com/292dwt6y"	"PDF"	"https://tinyurl.com/2y7k9mkd"	"（R3）低入札価格調査（調達部）：舞鶴(3)倉庫新設土木工事：PDF"
1391	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R5)株式会社赤井建設"	"https://tinyurl.com/22r8ke9c"	"PDF"	"https://tinyurl.com/28eaqec8"	"（R3）低入札価格調査（調達部）：宇治(3)外灯更新電気工事：PDF"
1392	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R5)株式会社忠英建設"	"https://tinyurl.com/225d4yel"	"PDF"	"https://tinyurl.com/2yemnnsd"	"（R3）低入札価格調査（調達部）：姫路(3)宿舎改修土木工事：PDF"
1393	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R5)株式会社洛北造園"	"https://tinyurl.com/2xtjq33c"	"PDF"	"https://tinyurl.com/23z9rkb4"	"（R3）低入札価格調査（調達部）：姫路(3)宿舎改修建築工事：PDF"
1394	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R5)京都土木株式会社"	"https://tinyurl.com/26smso79"	"PDF"	"https://tinyurl.com/28k2xzko"	"（R2）低入札価格調査（調達部）：小松(2補)遮へい壁新設建築工事：PDF"
1395	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R5)九州電力株式会社"	"https://tinyurl.com/2cqr3vm3"	"PDF"	"https://tinyurl.com/2yfucuaq"	"（R2）低入札価格調査（調達部）：紀伊外(2補)既設建物解体等建築調査検討：PDF"
1396	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R5)水道機工株式会社"	"https://tinyurl.com/2y4dw3w7"	"PDF"	"https://tinyurl.com/25fhh3el"	"（R2）低入札価格調査（調達部）：姫路外(2補)隊庁舎新設等土質等調査：PDF"
1397	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R5)株式会社水機テクノス"	"https://tinyurl.com/266bf4zx"	"PDF"	"https://tinyurl.com/2ddpv2x8"	"（R2）低入札価格調査（調達部）：高蔵寺(2)電源施設整備電気その他工事：PDF"
1398	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R5)株式会社丸泰"	"https://tinyurl.com/2bkarawe"	"PDF"	"https://tinyurl.com/2yoqv2cs"	"（R2）低入札価格調査（調達部）：饗庭野外(2)宿舎改修等建築その他工事：PDF"
1399	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R5)株式会社丸昇建設"	"https://tinyurl.com/27lya9dv"	"PDF"	"https://tinyurl.com/23ep4374"	"（R2）低入札価格調査（調達部）：小牧(2)宿舎改修建築工事：PDF"
1400	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R4)株式会社藤幸組"	"https://tinyurl.com/2yb4xltq"	"PDF"	"https://tinyurl.com/2d6cxnas"	"（R2）低入札価格調査（調達部）：岐阜外(2)格納庫新設等測量等調査：PDF"
1401	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R4)株式会社丸昇建設"	"https://tinyurl.com/27umke3s"	"PDF"	"https://tinyurl.com/23cnycfq"	"（R2）低入札価格調査（調達部）：小松(2補)ろ過機更新等機械その他工事：PDF"
1402	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R4)株式会社朝日工務店"	"https://tinyurl.com/2yy476pg"	"PDF"	"https://tinyurl.com/25272z7j"	"（R2）低入札価格調査（調達部）：串本(2)既設建物解体等工事：PDF"
1403	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R4)五洋建設株式会社"	"https://tinyurl.com/25efyk9s"	"PDF"	"https://tinyurl.com/23xcadqs"	"（R2）低入札価格調査（調達部）：串本(2)訓練場電源等整備工事：PDF"
1404	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R4)中村設備工業株式会社"	"https://tinyurl.com/2asszlqp"	"PDF"	"https://tinyurl.com/2dmawtku"	"（R2）低入札価格調査（調達部）：串本(2)仮設建物設置工事：PDF"
1405	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R4)小林電建株式会社"	"https://tinyurl.com/24v8wwvz"	"PDF"	"https://tinyurl.com/24kokb67"	"（R2）低入札価格調査（調達部）：奈良外(2)宿舎改修等建築設計：PDF"
1406	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R4)株式会社田淵建築設計事務所"	"https://tinyurl.com/2bwrohqj"	"PDF"	"https://tinyurl.com/24sy3qff"	"（R2）低入札価格調査（調達部）：明野外(2)訓練施設増設等建築設計：PDF"
1407	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R4)株式会社ゴセケン"	"https://tinyurl.com/29q4yw9b"	"PDF"		
1408	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R4)株式会社鈴木塗装工務店"	"https://tinyurl.com/24me76lz"	"PDF"	"https://tinyurl.com/2bq7etfm"	"（R3)低入札価格調査（管理部）：小松基地周辺航空障害木に係る測量業務及び補償物件調査業務：PDF"
1409	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R4)コーセン建設株式会社"	"https://tinyurl.com/2awbgr5n"	"PDF"		
1410	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R4)株式会社淺沼組"	"https://tinyurl.com/24wk6tv2"	"PDF"	"https://tinyurl.com/2cbcljxh"	"低入札価格調査（総務部）"
1411	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R4)株式会社西原環境"	"https://tinyurl.com/2dyrg7n5"	"PDF"		
1412	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R4)株式会社前田組"	"https://tinyurl.com/2668qjtu"	"PDF"	"https://tinyurl.com/25jybyup"	"公共工事（競争入札）：（R6)11月期：PDF"
1413	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R4)株式会社キョウラク"	"https://tinyurl.com/29u9wph2"	"PDF"	"https://tinyurl.com/25hgynux"	"公共工事（競争入札）：（R6)10月期：PDF"
1414	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R4)株式会社佐竹組"	"https://tinyurl.com/2cntr9yn"	"PDF"	"https://tinyurl.com/2bm8j4hb"	"公共工事（競争入札）：（R6)9月期：PDF"
1415	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R4)道岡建設工業株式会社"	"https://tinyurl.com/2cd65x5j"	"PDF"	"https://tinyurl.com/27qnsy43"	"公共工事（競争入札）：（R6)8月期：PDF"
1416	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R4)アイサワ工業株式会社"	"https://tinyurl.com/27ybh23j"	"PDF"	"https://tinyurl.com/24relgbv"	"公共工事（競争入札）：（R6)7月期：PDF"
1417	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R4)タチバナ工業株式会社"	"https://tinyurl.com/27mbnoqb"	"PDF"	"https://tinyurl.com/2485y6w4"	"公共工事（競争入札）：（R6)4月期：PDF"
1418	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R3)パシフィックコンサルタンツ株式会社 株式会社ジイケイ設計"	"https://tinyurl.com/266ceymv"	"PDF"	"https://tinyurl.com/2cnxlkvh"	"公共工事（競争入札）：（R6)3月期：PDF"
1419	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R3)磯部工業株式会社"	"https://tinyurl.com/2bsuo8l2"	"PDF"	"https://tinyurl.com/2xphyd4w"	"公共工事（競争入札）：（R6)2月期：PDF"
1420	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R3)パシフィックコンサルタンツ株式会社 株式会社ジイケイ設計"	"https://tinyurl.com/2xtmhcxc"	"PDF"	"https://tinyurl.com/22dvnenz"	"公共工事（競争入札）：（R6)1月期：PDF"
1421	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R3)大和ハウス工業株式会社"	"https://tinyurl.com/2cuqv8xh"	"PDF"	"https://tinyurl.com/22j7xc4g"	"公共工事（競争入札）：（R5)12月期：PDF"
1422	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R3)株式会社信榮企画"	"https://tinyurl.com/24x9vp9e"	"PDF"	"https://tinyurl.com/2ayujwfh"	"公共工事（競争入札）：（R5)11月期：PDF"
1423	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R3)藤村電業株式会社"	"https://tinyurl.com/26qml3gu"	"PDF"	"https://tinyurl.com/28529wme"	"公共工事（競争入札）：（R5)10月期：PDF"
1424	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R3)株式会社エネテック大阪"	"https://tinyurl.com/2dc5sohp"	"PDF"	"https://tinyurl.com/22ksrdmc"	"公共工事（競争入札）：（R5)9月期：PDF"
1425	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R3)株式会社森崎"	"https://tinyurl.com/2b2kf9pa"	"PDF"	"https://tinyurl.com/2bmy24yj"	"公共工事（競争入札）：（R5)8月期：PDF"
1426	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R3)株式会社村田組"	"https://tinyurl.com/2ynozagw"	"PDF"	"https://tinyurl.com/29mby8x9"	"公共工事（競争入札）：（R5)7月期：PDF"
1427	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R3)株式会社テックジャパン"	"https://tinyurl.com/26mus5bm"	"PDF"	"https://tinyurl.com/2yck6xun"	"公共工事（競争入札）：（R5)6月期：PDF"
1428	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R3)株式会社佐藤企業"	"https://tinyurl.com/2ywd4slp"	"PDF"	"https://tinyurl.com/2clqexul"	"公共工事（競争入札）：（R5)5月期：PDF"
1429	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R3)道岡建設工業株式会社"	"https://tinyurl.com/286adhlh"	"PDF"	"https://tinyurl.com/263h8qvy"	"公共工事（競争入札）：（R5)3月期：PDF"
1430	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R3)弥栄建設株式会社"	"https://tinyurl.com/2c299g48"	"PDF"	"https://tinyurl.com/2youxqnk"	"公共工事（競争入札）：（R5)2月期：PDF"
1431	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R2)株式会社犬井"	"https://tinyurl.com/26wz945z"	"PDF"	"https://tinyurl.com/23gy3m87"	"公共工事（競争入札）：（R5)1月期：PDF"
1432	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R2)株式会社塩野工務店"	"https://tinyurl.com/2aoeowum"	"PDF"	"https://tinyurl.com/2ajhhyee"	"公共工事（競争入札）：（R4)12月期：PDF"
1433	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R2)矢作建設工業株式会社"	"https://tinyurl.com/27xkl8bp"	"PDF"	"https://tinyurl.com/2yttfvb8"	"公共工事（競争入札）：（R4)11月期：PDF"
1434	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R2)港振興業株式会社"	"https://tinyurl.com/24cjqz2b"	"PDF"	"https://tinyurl.com/2yfhzerx"	"公共工事（競争入札）：（R4)10月期：PDF"
1435	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R2)株本建設工業株式会社"	"https://tinyurl.com/28b2q87u"	"PDF"	"https://tinyurl.com/2xqdvezm"	"公共工事（競争入札）：（R4)9月期：PDF"
1436	"地方防衛局"	"近畿中部防衛局"		"指名停止：（R2)内山鑿泉工業株式会社"	"https://tinyurl.com/2y4572er"	"PDF"	"https://tinyurl.com/27f49f55"	"公共工事（競争入札）：（R4)8月期：PDF"
1437	"地方防衛局"	"近畿中部防衛局"					"https://tinyurl.com/22xd592t"	"公共工事（競争入札）：（R4)7月期：PDF"
1438	"地方防衛局"	"近畿中部防衛局"		"発注予定：（R7)調達部（業務 最適化）"	"https://tinyurl.com/24ulsuya"	"PDF"	"https://tinyurl.com/27nckb3g"	"公共工事（競争入札）：（R4)6月期：PDF"
